Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
ENG1,2021-04-17,Wolves,Sheffield United,1.0,0.0,H
PRT1,2021-04-17,Rio Ave,Sp Braga,0.0,0.0,D
ITA1,2021-04-18,Milan,Genoa,2.0,1.0,H
ENG2,2021-04-18,Rotherham,Birmingham,0.0,1.0,A
FRA1,2021-04-18,Paris SG,St Etienne,3.0,2.0,H
DEU2,2021-04-18,Bochum,Hannover,4.0,3.0,H
DEU2,2021-04-18,Osnabruck,Fortuna Dusseldorf,0.0,3.0,A
DEU2,2021-04-18,Regensburg,Heidenheim,0.0,3.0,A
ESP1,2021-04-18,Osasuna,Elche,2.0,0.0,H
ESP1,2021-04-18,Sociedad,Sevilla,1.0,2.0,A
ESP2,2021-04-18,Albacete,Mirandes,1.0,0.0,H
ESP2,2021-04-18,Logrones,Vallecano,0.0,0.0,D
GRC1,2021-04-18,Panathinaikos,Aris,1.0,2.0,A
ENG1,2021-04-18,Arsenal,Fulham,1.0,1.0,D
ITA1,2021-04-18,Atalanta,Juventus,1.0,0.0,H
ITA1,2021-04-18,Bologna,Spezia,4.0,1.0,H
ITA1,2021-04-18,Lazio,Benevento,5.0,3.0,H
FRA1,2021-04-18,Brest,Lens,1.0,1.0,D
FRA1,2021-04-18,Dijon,Nice,2.0,0.0,H
FRA1,2021-04-18,Nimes,Strasbourg,1.0,1.0,D
FRA1,2021-04-18,Reims,Metz,0.0,0.0,D
TUR1,2021-04-18,Gaziantep,Kasimpasa,2.0,2.0,D
DEU1,2021-04-18,Dortmund,Werder Bremen,4.0,1.0,H
PRT1,2021-04-18,Famalicao,Portimonense,0.0,1.0,A
ENG2,2021-04-18,Coventry,Barnsley,2.0,0.0,H
ESP1,2021-04-18,Alaves,Huesca,1.0,0.0,H
ESP1,2021-04-18,Ath Madrid,Eibar,5.0,0.0,H
GRC1,2021-04-18,AEK,Asteras Tripolis,3.0,1.0,H
ENG1,2021-04-18,Man United,Burnley,3.0,1.0,H
FRA1,2021-04-18,Bordeaux,Monaco,0.0,3.0,A
BEL1,2021-04-18,Club Brugge,Mouscron,4.0,2.0,H
BEL1,2021-04-18,Kortrijk,Mechelen,1.0,4.0,A
BEL1,2021-04-18,Oostende,Cercle Brugge,1.0,1.0,D
BEL1,2021-04-18,Oud-Heverlee Leuven,Waasland-Beveren,1.0,2.0,A
BEL1,2021-04-18,St Truiden,Anderlecht,0.0,1.0,A
BEL1,2021-04-18,Standard,Beerschot VA,3.0,0.0,H
BEL1,2021-04-18,Waregem,Gent,2.0,7.0,A
ITA1,2021-04-18,Torino,Roma,3.0,1.0,H
TUR1,2021-04-18,Buyuksehyr,Fenerbahce,1.0,2.0,A
ESP2,2021-04-18,Cartagena,Tenerife,0.0,0.0,D
PRT1,2021-04-18,Nacional,Porto,0.0,1.0,A
ESP1,2021-04-18,Betis,Valencia,2.0,2.0,D
ESP1,2021-04-18,Cadiz,Celta,0.0,0.0,D
GRC1,2021-04-18,PAOK,Olympiakos,2.0,0.0,H
ITA1,2021-04-18,Napoli,Inter,1.0,1.0,D
ESP1,2021-04-18,Getafe,Real Madrid,0.0,0.0,D
ESP1,2021-04-18,Levante,Villarreal,1.0,5.0,A
FRA1,2021-04-18,Nantes,Lyon,1.0,2.0,A
GRC1,2021-04-19,Lamia,Larisa,0.0,0.0,D
ESP2,2021-04-19,Leganes,Ponferradina,1.0,1.0,D
ENG1,2021-04-19,Leeds,Liverpool,1.0,1.0,D
ESP2,2021-04-19,Almeria,Espanol,1.0,1.0,D
TUR1,2021-04-20,Karagumruk,Goztep,1.0,1.0,D
TUR1,2021-04-20,Kayserispor,Genclerbirligi,2.0,2.0,D
TUR1,2021-04-20,Rizespor,Konyaspor,5.0,3.0,H
TUR1,2021-04-20,Hatayspor,Antalyaspor,3.0,2.0,H
TUR1,2021-04-20,Sivasspor,Besiktas,0.0,0.0,D
DEU2,2021-04-20,Erzgebirge Aue,Nurnberg,0.0,1.0,A
DEU2,2021-04-20,Greuther Furth,Braunschweig,3.0,0.0,H
DEU2,2021-04-20,Wurzburger Kickers,Darmstadt,1.0,3.0,A
DEU1,2021-04-20,FC Koln,RB Leipzig,2.0,1.0,H
ENG2,2021-04-20,Brentford,Cardiff,1.0,1.0,D
ENG2,2021-04-20,Norwich,Watford,0.0,1.0,A
SCO2,2021-04-20,Inverness C,Dundee,1.0,1.0,D
ENG2,2021-04-20,Preston,Derby,3.0,0.0,H
ENG2,2021-04-20,Sheffield Weds,Blackburn,1.0,0.0,H
ENG2,2021-04-20,Swansea,QPR,0.0,1.0,A
FRA2,2021-04-20,Amiens,Valenciennes,3.0,1.0,H
FRA2,2021-04-20,Caen,Dunkerque,1.0,1.0,D
FRA2,2021-04-20,Chateauroux,Rodez,1.0,1.0,D
FRA2,2021-04-20,Grenoble,Sochaux,2.0,0.0,H
FRA2,2021-04-20,Guingamp,Chambly,1.0,0.0,H
FRA2,2021-04-20,Nancy,Ajaccio,2.0,0.0,H
FRA2,2021-04-20,Niort,Troyes,0.0,3.0,A
FRA2,2021-04-20,Paris FC,Clermont,0.0,1.0,A
FRA2,2021-04-20,Pau FC,Auxerre,3.0,0.0,H
SCO2,2021-04-20,Morton,Hearts,0.0,0.0,D
DEU1,2021-04-20,Bayern Munich,Leverkusen,2.0,0.0,H
DEU1,2021-04-20,Bielefeld,Schalke 04,1.0,0.0,H
DEU1,2021-04-20,Ein Frankfurt,Augsburg,2.0,0.0,H
ITA1,2021-04-20,Verona,Fiorentina,1.0,2.0,A
ENG1,2021-04-20,Chelsea,Brighton,0.0,0.0,D
PRT1,2021-04-20,Pacos Ferreira,Farense,0.0,2.0,A
TUR1,2021-04-21,Ankaragucu,Denizlispor,1.0,1.0,D
TUR1,2021-04-21,Erzurum BB,Yeni Malatyaspor,1.0,0.0,H
GRC1,2021-04-21,Olympiakos,Asteras Tripolis,1.0,0.0,H
PRT1,2021-04-21,Santa Clara,Moreirense,0.0,0.0,D
PRT1,2021-04-21,Maritimo,Rio Ave,1.0,0.0,H
TUR1,2021-04-21,Galatasaray,Trabzonspor,1.0,1.0,D
ITA1,2021-04-21,Milan,Sassuolo,1.0,2.0,A
DEU2,2021-04-21,Fortuna Dusseldorf,St Pauli,2.0,0.0,H
DEU2,2021-04-21,Hannover,Regensburg,3.0,1.0,H
DEU2,2021-04-21,Heidenheim,Bochum,0.0,2.0,A
DEU2,2021-04-21,Paderborn,Osnabruck,2.0,2.0,D
GRC1,2021-04-21,Aris,PAOK,0.0,1.0,A
SCO1,2021-04-21,Hamilton,Motherwell,0.0,1.0,A
SCO1,2021-04-21,Hibernian,Livingston,2.0,1.0,H
ENG1,2021-04-21,Tottenham,Southampton,2.0,1.0,H
ENG2,2021-04-21,Millwall,Bournemouth,1.0,4.0,A
ENG2,2021-04-21,Rotherham,Middlesbrough,1.0,2.0,A
ESP1,2021-04-21,Levante,Sevilla,0.0,1.0,A
ESP1,2021-04-21,Osasuna,Valencia,3.0,1.0,H
ESP2,2021-04-21,Mirandes,Tenerife,0.0,0.0,D
SCO1,2021-04-21,St Johnstone,Rangers,1.0,1.0,D
PRT1,2021-04-21,Sp Braga,Boavista,2.0,1.0,H
ENG2,2021-04-21,Stoke,Coventry,2.0,3.0,A
ENG2,2021-04-21,Wycombe,Bristol City,2.0,1.0,H
ESP1,2021-04-21,Betis,Ath Bilbao,0.0,0.0,D
DEU1,2021-04-21,Dortmund,Union Berlin,2.0,0.0,H
DEU1,2021-04-21,Hoffenheim,M'gladbach,3.0,2.0,H
DEU1,2021-04-21,Stuttgart,Wolfsburg,1.0,3.0,A
DEU1,2021-04-21,Werder Bremen,Mainz,0.0,1.0,A
GRC1,2021-04-21,AEK,Panathinaikos,1.0,1.0,D
SCO1,2021-04-21,Aberdeen,Celtic,1.0,1.0,D
SCO1,2021-04-21,Kilmarnock,Dundee United,3.0,0.0,H
SCO1,2021-04-21,Ross County,St Mirren,1.0,3.0,A
ENG2,2021-04-21,Birmingham,Nott'm Forest,1.0,1.0,D
ENG2,2021-04-21,Huddersfield,Barnsley,0.0,1.0,A
ENG2,2021-04-21,Luton,Reading,0.0,0.0,D
ITA1,2021-04-21,Bologna,Torino,1.0,1.0,D
ITA1,2021-04-21,Crotone,Sampdoria,0.0,1.0,A
ITA1,2021-04-21,Genoa,Benevento,2.0,2.0,D
ITA1,2021-04-21,Juventus,Parma,3.0,1.0,H
ITA1,2021-04-21,Spezia,Inter,1.0,1.0,D
ITA1,2021-04-21,Udinese,Cagliari,0.0,1.0,A
ESP1,2021-04-21,Alaves,Villarreal,2.0,1.0,H
ESP1,2021-04-21,Elche,Valladolid,1.0,1.0,D
ENG1,2021-04-21,Aston Villa,Man City,1.0,2.0,A
ESP1,2021-04-21,Cadiz,Real Madrid,0.0,3.0,A
PRT1,2021-04-21,Sp Lisbon,Belenenses,2.0,2.0,D
TUR1,2021-04-22,Alanyaspor,Gaziantep,3.0,2.0,H
PRT1,2021-04-22,Tondela,Nacional,2.0,1.0,H
PRT1,2021-04-22,Gil Vicente,Famalicao,0.0,3.0,A
TUR1,2021-04-22,Kasimpasa,Buyuksehyr,0.0,1.0,A
ITA1,2021-04-22,Roma,Atalanta,1.0,1.0,D
NLD1,2021-04-22,Ajax,Utrecht,1.0,1.0,D
ESP1,2021-04-22,Ath Madrid,Huesca,2.0,0.0,H
PRT1,2021-04-22,Portimonense,Benfica,1.0,5.0,A
DEU2,2021-04-22,Sandhausen,Hamburg,2.0,1.0,H
ITA1,2021-04-22,Napoli,Lazio,5.0,2.0,H
ENG1,2021-04-22,Leicester,West Brom,3.0,0.0,H
ESP1,2021-04-22,Granada,Eibar,4.0,1.0,H
ESP1,2021-04-22,Sociedad,Celta,2.0,1.0,H
PRT1,2021-04-22,Porto,Guimaraes,1.0,0.0,H
ESP1,2021-04-22,Barcelona,Getafe,5.0,2.0,H
DEU2,2021-04-23,Braunschweig,Erzgebirge Aue,0.0,2.0,A
DEU2,2021-04-23,Karlsruhe,Wurzburger Kickers,2.0,2.0,D
NLD1,2021-04-23,Willem II,Waalwijk,1.0,0.0,H
TUR1,2021-04-23,Genclerbirligi,Rizespor,2.0,1.0,H
DEU1,2021-04-23,Augsburg,FC Koln,2.0,3.0,A
ENG1,2021-04-23,Arsenal,Everton,0.0,1.0,A
ESP2,2021-04-23,Zaragoza,Sp Gijon,0.0,0.0,D
FRA1,2021-04-23,Reims,Marseille,1.0,3.0,A
TUR1,2021-04-24,Konyaspor,Hatayspor,0.0,0.0,D
DEU2,2021-04-24,Nurnberg,Heidenheim,3.0,1.0,H
DEU2,2021-04-24,Osnabruck,Holstein Kiel,1.0,3.0,A
DEU2,2021-04-24,Paderborn,Fortuna Dusseldorf,2.0,1.0,H
FRA1,2021-04-24,St Etienne,Brest,1.0,2.0,A
ENG1,2021-04-24,Liverpool,Newcastle,1.0,1.0,D
ENG2,2021-04-24,Bournemouth,Brentford,0.0,1.0,A
ESP1,2021-04-24,Elche,Levante,1.0,0.0,H
GRC1,2021-04-24,Giannina,Panetolikos,0.0,1.0,A
ITA1,2021-04-24,Genoa,Spezia,2.0,0.0,H
FRA2,2021-04-24,Troyes,Grenoble,3.0,1.0,H
TUR1,2021-04-24,Trabzonspor,Karagumruk,2.0,0.0,H
DEU1,2021-04-24,Freiburg,Hoffenheim,1.0,1.0,D
DEU1,2021-04-24,Mainz,Bayern Munich,2.0,1.0,H
DEU1,2021-04-24,Union Berlin,Werder Bremen,3.0,1.0,H
DEU1,2021-04-24,Wolfsburg,Dortmund,0.0,2.0,A
SCO2,2021-04-24,Ayr,Queen of Sth,0.0,0.0,D
SCO2,2021-04-24,Dundee,Raith Rvs,2.0,1.0,H
SCO2,2021-04-24,Dunfermline,Arbroath,4.0,3.0,H
SCO2,2021-04-24,Hearts,Inverness C,3.0,0.0,H
SCO2,2021-04-24,Morton,Alloa,1.0,1.0,D
ENG2,2021-04-24,Barnsley,Rotherham,1.0,0.0,H
ENG2,2021-04-24,Blackburn,Huddersfield,5.0,2.0,H
ENG2,2021-04-24,Cardiff,Wycombe,2.0,1.0,H
ENG2,2021-04-24,Coventry,Preston,0.0,1.0,A
ENG2,2021-04-24,Derby,Birmingham,1.0,2.0,A
ENG2,2021-04-24,Middlesbrough,Sheffield Weds,3.0,1.0,H
ENG2,2021-04-24,Nott'm Forest,Stoke,1.0,1.0,D
ENG2,2021-04-24,QPR,Norwich,1.0,3.0,A
ENG2,2021-04-24,Watford,Millwall,1.0,0.0,H
ITA2,2021-04-24,Pordenone,Pisa,2.0,2.0,D
ESP2,2021-04-24,Logrones,Cartagena,0.0,1.0,A
ESP2,2021-04-24,Malaga,Fuenlabrada,0.0,1.0,A
ESP1,2021-04-24,Valladolid,Cadiz,1.0,1.0,D
GRC1,2021-04-24,Larisa,OFI Crete,0.0,1.0,A
NLD1,2021-04-24,Heerenveen,Zwolle,0.0,2.0,A
FRA1,2021-04-24,Metz,Paris SG,1.0,3.0,A
ITA1,2021-04-24,Parma,Crotone,3.0,4.0,A
ESP2,2021-04-24,Espanol,Las Palmas,4.0,0.0,H
ENG1,2021-04-24,West Ham,Chelsea,0.0,1.0,A
ESP1,2021-04-24,Valencia,Alaves,1.0,1.0,D
DEU1,2021-04-24,Leverkusen,Ein Frankfurt,3.0,1.0,H
GRC1,2021-04-24,Atromitos,Lamia,0.0,0.0,D
NLD1,2021-04-24,PSV Eindhoven,Groningen,1.0,0.0,H
NLD1,2021-04-24,Sparta Rotterdam,VVV Venlo,2.0,0.0,H
TUR1,2021-04-24,Antalyaspor,Galatasaray,0.0,1.0,A
TUR1,2021-04-24,Besiktas,Kayserispor,3.0,1.0,H
TUR1,2021-04-24,Denizlispor,Sivasspor,1.0,1.0,D
FRA2,2021-04-24,Ajaccio,Amiens,2.0,2.0,D
FRA2,2021-04-24,Auxerre,Dunkerque,2.0,1.0,H
FRA2,2021-04-24,Chambly,Nancy,1.0,1.0,D
FRA2,2021-04-24,Guingamp,Paris FC,0.0,0.0,D
FRA2,2021-04-24,Rodez,Le Havre,1.0,1.0,D
FRA2,2021-04-24,Sochaux,Caen,1.0,0.0,H
FRA2,2021-04-24,Valenciennes,Niort,1.0,1.0,D
ESP2,2021-04-24,Ponferradina,Lugo,2.0,0.0,H
ITA1,2021-04-24,Sassuolo,Sampdoria,1.0,0.0,H
ENG1,2021-04-24,Sheffield United,Brighton,1.0,0.0,H
ESP1,2021-04-24,Real Madrid,Betis,0.0,0.0,D
NLD1,2021-04-25,FC Emmen,Heracles,3.0,1.0,H
ITA1,2021-04-25,Benevento,Udinese,2.0,4.0,A
TUR1,2021-04-25,Yeni Malatyaspor,Ankaragucu,2.0,1.0,H
ENG1,2021-04-25,Wolves,Burnley,0.0,4.0,A
ENG2,2021-04-25,Reading,Swansea,2.0,2.0,D
FRA1,2021-04-25,Nice,Montpellier,3.0,1.0,H
DEU2,2021-04-25,Regensburg,Hamburg,1.0,1.0,D
DEU2,2021-04-25,Sandhausen,Hannover,4.0,2.0,H
DEU2,2021-04-25,St Pauli,Greuther Furth,2.0,1.0,H
ENG2,2021-04-25,Bristol City,Luton,2.0,3.0,A
ESP1,2021-04-25,Huesca,Getafe,0.0,2.0,A
ESP2,2021-04-25,Oviedo,Girona,0.0,1.0,A
GRC1,2021-04-25,PAOK,Panathinaikos,0.0,0.0,D
NLD1,2021-04-25,Ajax,AZ Alkmaar,2.0,0.0,H
NLD1,2021-04-25,Den Haag,For Sittard,0.0,3.0,A
ENG1,2021-04-25,Leeds,Man United,0.0,0.0,D
ITA1,2021-04-25,Fiorentina,Juventus,1.0,1.0,D
ITA1,2021-04-25,Inter,Verona,1.0,0.0,H
FRA1,2021-04-25,Lens,Nimes,2.0,1.0,H
FRA1,2021-04-25,Lorient,Bordeaux,4.0,1.0,H
FRA1,2021-04-25,Rennes,Dijon,5.0,1.0,H
FRA1,2021-04-25,Strasbourg,Nantes,1.0,2.0,A
TUR1,2021-04-25,Buyuksehyr,Alanyaspor,0.0,0.0,D
TUR1,2021-04-25,Gaziantep,Erzurum BB,2.0,3.0,A
DEU1,2021-04-25,RB Leipzig,Stuttgart,2.0,0.0,H
PRT1,2021-04-25,Boavista,Maritimo,0.0,1.0,A
ESP2,2021-04-25,Mirandes,Almeria,1.0,1.0,D
ESP1,2021-04-25,Villarreal,Barcelona,1.0,2.0,A
GRC1,2021-04-25,Asteras Tripolis,Aris,1.0,1.0,D
NLD1,2021-04-25,Feyenoord,Vitesse,0.0,0.0,D
NLD1,2021-04-25,Twente,Utrecht,1.0,2.0,A
FRA1,2021-04-25,Angers,Monaco,0.0,1.0,A
ITA1,2021-04-25,Cagliari,Roma,3.0,2.0,H
DEU1,2021-04-25,M'gladbach,Bielefeld,5.0,0.0,H
ESP2,2021-04-25,Alcorcon,Leganes,1.0,2.0,A
PRT1,2021-04-25,Rio Ave,Pacos Ferreira,1.0,1.0,D
ESP1,2021-04-25,Celta,Osasuna,2.0,1.0,H
ESP1,2021-04-25,Sevilla,Granada,2.0,1.0,H
GRC1,2021-04-25,Olympiakos,AEK,2.0,0.0,H
TUR1,2021-04-25,Fenerbahce,Kasimpasa,3.0,2.0,H
ENG1,2021-04-25,Aston Villa,West Brom,2.0,2.0,D
ESP2,2021-04-25,Tenerife,Castellon,1.0,1.0,D
ITA1,2021-04-25,Atalanta,Bologna,5.0,0.0,H
PRT1,2021-04-25,Sp Braga,Sp Lisbon,0.0,1.0,A
ESP1,2021-04-25,Ath Bilbao,Ath Madrid,2.0,1.0,H
FRA1,2021-04-25,Lyon,Lille,2.0,3.0,A
PRT1,2021-04-26,Belenenses,Gil Vicente,2.0,1.0,H
DEU2,2021-04-26,Karlsruhe,Erzgebirge Aue,0.0,0.0,D
ITA1,2021-04-26,Torino,Napoli,0.0,2.0,A
GRC1,2021-04-26,Apollon,Volos NFC,0.0,0.0,D
ESP2,2021-04-26,Vallecano,Albacete,2.0,2.0,D
PRT1,2021-04-26,Benfica,Santa Clara,2.0,1.0,H
PRT1,2021-04-26,Famalicao,Tondela,2.0,2.0,D
PRT1,2021-04-26,Nacional,Guimaraes,1.0,0.0,H
DEU2,2021-04-26,Darmstadt,Bochum,3.0,1.0,H
ITA1,2021-04-26,Lazio,Milan,3.0,0.0,H
FRA2,2021-04-26,Clermont,Chateauroux,2.0,1.0,H
ENG1,2021-04-26,Leicester,Crystal Palace,2.0,1.0,H
ESP1,2021-04-26,Eibar,Sociedad,0.0,1.0,A
ESP2,2021-04-26,Sabadell,Mallorca,1.0,0.0,H
PRT1,2021-04-26,Moreirense,Porto,1.0,1.0,D
ITA2,2021-04-27,Pescara,Virtus Entella,1.0,1.0,D
ITA2,2021-04-27,Empoli,Chievo,2.0,2.0,D
DEU2,2021-04-27,Nurnberg,Holstein Kiel,1.0,1.0,D
TUR1,2021-04-27,Hatayspor,Genclerbirligi,3.0,1.0,H
ENG2,2021-04-27,Brentford,Rotherham,1.0,0.0,H
PRT1,2021-04-27,Farense,Portimonense,1.0,1.0,D
TUR1,2021-04-28,Goztep,Trabzonspor,1.0,1.0,D
TUR1,2021-04-28,Karagumruk,Antalyaspor,2.0,2.0,D
TUR1,2021-04-28,Kayserispor,Denizlispor,6.0,3.0,H
DEU2,2021-04-28,Greuther Furth,Sandhausen,3.0,2.0,H
ESP1,2021-04-28,Ath Bilbao,Valladolid,2.0,2.0,D
FRA2,2021-04-28,Dunkerque,Amiens,1.0,1.0,D
TUR1,2021-04-28,Galatasaray,Konyaspor,1.0,0.0,H
TUR1,2021-04-28,Rizespor,Besiktas,2.0,3.0,A
TUR1,2021-04-29,Erzurum BB,Buyuksehyr,1.0,2.0,A
TUR1,2021-04-29,Sivasspor,Yeni Malatyaspor,1.0,0.0,H
DEU2,2021-04-29,Hamburg,Karlsruhe,1.0,1.0,D
ESP1,2021-04-29,Barcelona,Granada,1.0,2.0,A
TUR1,2021-04-29,Alanyaspor,Fenerbahce,0.0,0.0,D
TUR1,2021-04-29,Ankaragucu,Gaziantep,0.0,1.0,A
PRT1,2021-04-29,Maritimo,Sp Braga,1.0,0.0,H
PRT1,2021-04-30,Pacos Ferreira,Belenenses,1.0,0.0,H
PRT1,2021-04-30,Guimaraes,Moreirense,2.0,0.0,H
PRT1,2021-04-30,Tondela,Benfica,0.0,2.0,A
SCO2,2021-04-30,Alloa,Dunfermline,1.0,0.0,H
SCO2,2021-04-30,Arbroath,Morton,0.0,0.0,D
SCO2,2021-04-30,Inverness C,Ayr,2.0,2.0,D
SCO2,2021-04-30,Queen of Sth,Dundee,0.0,2.0,A
SCO2,2021-04-30,Raith Rvs,Hearts,0.0,4.0,A
ENG1,2021-04-30,Southampton,Leicester,1.0,1.0,D
ESP1,2021-04-30,Celta,Levante,2.0,0.0,H
ESP2,2021-04-30,Lugo,Zaragoza,2.0,2.0,D
FRA1,2021-04-30,Marseille,Strasbourg,1.0,1.0,D
PRT1,2021-04-30,Porto,Famalicao,3.0,2.0,H
ENG1,2021-05-01,Crystal Palace,Man City,0.0,2.0,A
ENG2,2021-05-01,Sheffield Weds,Nott'm Forest,0.0,0.0,D
ITA2,2021-05-01,Ascoli,Empoli,2.0,0.0,H
ITA2,2021-05-01,Brescia,Spal,3.0,1.0,H
ITA2,2021-05-01,Cosenza,Pescara,3.0,0.0,H
ITA2,2021-05-01,Cremonese,Reggina,1.0,1.0,D
ITA2,2021-05-01,Frosinone,Pisa,3.0,1.0,H
ITA2,2021-05-01,Lecce,Cittadella,1.0,3.0,A
ITA2,2021-05-01,Reggiana,Pordenone,1.0,0.0,H
ITA2,2021-05-01,Salernitana,Monza,1.0,3.0,A
ITA2,2021-05-01,Venezia,Chievo,3.0,1.0,H
ITA2,2021-05-01,Virtus Entella,Vicenza,1.0,2.0,A
ESP1,2021-05-01,Eibar,Alaves,3.0,0.0,H
ITA1,2021-05-01,Verona,Spezia,1.0,1.0,D
FRA2,2021-05-01,Paris FC,Toulouse,3.0,1.0,H
SCO1,2021-05-01,Dundee United,Ross County,0.0,2.0,A
SCO1,2021-05-01,Hibernian,St Johnstone,0.0,1.0,A
SCO1,2021-05-01,Livingston,Aberdeen,1.0,2.0,A
SCO1,2021-05-01,Motherwell,Kilmarnock,2.0,0.0,H
SCO1,2021-05-01,St Mirren,Hamilton,1.0,2.0,A
ENG1,2021-05-01,Brighton,Leeds,2.0,0.0,H
ENG2,2021-05-01,Birmingham,Cardiff,0.0,4.0,A
ENG2,2021-05-01,Brentford,Watford,2.0,0.0,H
ENG2,2021-05-01,Huddersfield,Coventry,1.0,1.0,D
ENG2,2021-05-01,Luton,Middlesbrough,1.0,1.0,D
ENG2,2021-05-01,Millwall,Bristol City,4.0,1.0,H
ENG2,2021-05-01,Norwich,Reading,4.0,1.0,H
ENG2,2021-05-01,Preston,Barnsley,2.0,0.0,H
ENG2,2021-05-01,Rotherham,Blackburn,1.0,1.0,D
ENG2,2021-05-01,Stoke,QPR,0.0,2.0,A
ENG2,2021-05-01,Swansea,Derby,2.0,1.0,H
ENG2,2021-05-01,Wycombe,Bournemouth,1.0,0.0,H
ESP2,2021-05-01,Girona,Tenerife,1.0,0.0,H
ESP1,2021-05-01,Elche,Ath Madrid,0.0,1.0,A
NLD1,2021-05-01,Heracles,VVV Venlo,4.0,0.0,H
PRT1,2021-05-01,Gil Vicente,Farense,0.0,0.0,D
FRA1,2021-05-01,Paris SG,Lens,2.0,1.0,H
ITA1,2021-05-01,Crotone,Inter,0.0,2.0,A
ESP2,2021-05-01,Almeria,Oviedo,2.0,2.0,D
ESP2,2021-05-01,Mallorca,Mirandes,2.0,1.0,H
ENG1,2021-05-01,Chelsea,Fulham,2.0,0.0,H
ESP1,2021-05-01,Huesca,Sociedad,1.0,0.0,H
NLD1,2021-05-01,For Sittard,Twente,3.0,0.0,H
PRT1,2021-05-01,Portimonense,Rio Ave,0.0,0.0,D
PRT1,2021-05-01,Santa Clara,Boavista,3.0,3.0,D
TUR1,2021-05-01,Besiktas,Hatayspor,7.0,0.0,H
NLD1,2021-05-01,Vitesse,Zwolle,2.0,1.0,H
NLD1,2021-05-01,Waalwijk,AZ Alkmaar,1.0,3.0,A
FRA2,2021-05-01,Amiens,Guingamp,0.0,3.0,A
FRA2,2021-05-01,Caen,Auxerre,0.0,0.0,D
FRA2,2021-05-01,Chateauroux,Troyes,1.0,2.0,A
FRA2,2021-05-01,Dunkerque,Sochaux,1.0,0.0,H
FRA2,2021-05-01,Le Havre,Chambly,2.0,4.0,A
FRA2,2021-05-01,Nancy,Valenciennes,1.0,3.0,A
FRA2,2021-05-01,Niort,Rodez,1.0,1.0,D
FRA2,2021-05-01,Pau FC,Ajaccio,0.0,0.0,D
ITA1,2021-05-01,Milan,Benevento,2.0,0.0,H
NLD1,2021-05-01,Utrecht,Willem II,3.0,2.0,H
ENG1,2021-05-01,Everton,Aston Villa,1.0,2.0,A
ESP1,2021-05-01,Real Madrid,Osasuna,2.0,0.0,H
FRA1,2021-05-01,Lille,Nice,2.0,0.0,H
PRT1,2021-05-01,Sp Lisbon,Nacional,2.0,0.0,H
NLD1,2021-05-02,Den Haag,Feyenoord,3.0,2.0,H
ITA1,2021-05-02,Lazio,Genoa,4.0,3.0,H
SCO1,2021-05-02,Rangers,Celtic,4.0,1.0,H
FRA1,2021-05-02,Bordeaux,Rennes,1.0,0.0,H
ESP1,2021-05-02,Valladolid,Betis,1.0,1.0,D
ESP2,2021-05-02,Fuenlabrada,Cartagena,2.0,1.0,H
NLD1,2021-05-02,Ajax,FC Emmen,4.0,0.0,H
NLD1,2021-05-02,Groningen,Sparta Rotterdam,1.0,2.0,A
ENG1,2021-05-02,Newcastle,Arsenal,0.0,2.0,A
ITA1,2021-05-02,Bologna,Fiorentina,3.0,3.0,D
ITA1,2021-05-02,Napoli,Cagliari,1.0,1.0,D
ITA1,2021-05-02,Sassuolo,Atalanta,1.0,1.0,D
FRA1,2021-05-02,Brest,Nantes,1.0,4.0,A
FRA1,2021-05-02,Dijon,Metz,1.0,5.0,A
FRA1,2021-05-02,Lorient,Angers,2.0,0.0,H
FRA1,2021-05-02,Nimes,Reims,2.0,2.0,D
TUR1,2021-05-02,Antalyaspor,Goztep,2.0,3.0,A
TUR1,2021-05-02,Denizlispor,Rizespor,0.0,1.0,A
TUR1,2021-05-02,Konyaspor,Karagumruk,5.0,1.0,H
ESP2,2021-05-02,Espanol,Malaga,3.0,0.0,H
ESP1,2021-05-02,Villarreal,Getafe,1.0,0.0,H
NLD1,2021-05-02,PSV Eindhoven,Heerenveen,2.0,2.0,D
FRA1,2021-05-02,Montpellier,St Etienne,1.0,2.0,A
ITA1,2021-05-02,Udinese,Juventus,1.0,2.0,A
ESP2,2021-05-02,Castellon,Logrones,0.0,0.0,D
ESP2,2021-05-02,Leganes,Sp Gijon,0.0,0.0,D
ESP1,2021-05-02,Granada,Cadiz,0.0,1.0,A
TUR1,2021-05-02,Genclerbirligi,Galatasaray,0.0,2.0,A
ENG1,2021-05-02,Tottenham,Sheffield United,4.0,0.0,H
ESP2,2021-05-02,Las Palmas,Ponferradina,2.0,0.0,H
ITA1,2021-05-02,Sampdoria,Roma,2.0,0.0,H
ESP1,2021-05-02,Valencia,Barcelona,2.0,3.0,A
FRA1,2021-05-02,Monaco,Lyon,2.0,3.0,A
TUR1,2021-05-03,Buyuksehyr,Ankaragucu,2.0,1.0,H
TUR1,2021-05-03,Kasimpasa,Alanyaspor,3.0,0.0,H
TUR1,2021-05-03,Yeni Malatyaspor,Kayserispor,1.0,1.0,D
DEU1,2021-05-03,Mainz,Hertha,1.0,1.0,D
ESP2,2021-05-03,Sabadell,Vallecano,2.0,0.0,H
ENG1,2021-05-03,West Brom,Wolves,1.0,1.0,D
TUR1,2021-05-03,Fenerbahce,Erzurum BB,3.0,1.0,H
